19:52:30.001,0.001,1,-0.014413173652693345,0.038197604790418005,-0.031133732534931235
19:52:30.001,0.001,2,0.02258682634730569,0.04019760479042045,-0.01013373253493044
19:52:30.002,0.002,3,0.02258682634730569,0.04019760479042045,-0.01013373253493044
19:52:30.002,0.002,4,0.04258682634730526,0.062197604790418914,0.00686626746506902
19:52:30.003,0.003,5,0.045586826347305376,0.09819760479042028,0.02186626746506959
19:52:30.004,0.004,6,0.021586826347304466,0.09819760479042028,-0.0021337325349313208
19:52:30.004,0.004,7,0.08358682634730563,0.04219760479041934,-0.02013373253492845
19:52:30.019,0.018,8,0.08558682634730452,-0.011802395209582706,0.002866267465071237
19:52:30.019,0.018,9,0.0985868263473062,-0.01780239520957938,0.012866267465069248
19:52:30.020,0.019,10,0.0775868263473054,0.007197604790419199,-0.01913373253493078
19:52:30.020,0.019,11,0.07358682634730407,-0.010802395209581483,-0.021133732534929672
19:52:30.021,0.020,12,0.08658682634730575,-0.03580239520958006,-0.02013373253492845
19:52:30.021,0.020,13,0.09658682634730376,-0.0398023952095814,-0.01713373253493189
19:52:30.022,0.021,14,0.05958682634730472,-0.03180239520958228,-0.0021337325349313208
19:52:30.023,0.022,15,0.019586826347305575,0.028197604790419994,0.00686626746506902
19:52:30.023,0.022,16,0.0055868263473062285,0.05319760479041857,0.0038662674650689066
19:52:30.024,0.023,17,0.02458682634730458,0.07519760479042059,0.017866267465068253
19:52:30.024,0.023,18,0.008586826347306342,0.04919760479042079,0.029866267465068708
19:52:30.025,0.024,19,0.00758682634730512,0.04919760479042079,0.027866267465069816
19:52:30.026,0.025,20,0.021586826347304466,0.08119760479041727,0.01486626746506814
19:52:30.026,0.025,21,0.03458682634730614,0.08919760479041994,0.002866267465071237
19:52:30.027,0.026,22,0.05558682634730694,0.11219760479041962,0.0038662674650689066
19:52:30.027,0.026,23,0.05058682634730438,0.1321976047904192,0.00686626746506902
19:52:30.028,0.027,24,0.03158682634730603,0.14019760479041832,-0.0001337325349288765
19:52:30.028,0.027,25,0.021586826347304466,0.16619760479041812,-0.039133732534930354
19:52:30.029,0.028,26,0.0015868263473048927,0.15019760479041988,-0.04313373253493169
19:52:30.029,0.028,27,-0.00041317365269399886,0.15219760479041877,-0.049133732534928365
19:52:30.030,0.029,28,-0.014413173652693345,0.1891976047904178,-0.05113373253493081
19:52:30.030,0.029,29,-0.03141317365269636,0.16519760479042045,-0.04413373253492936
19:52:30.031,0.030,30,-0.062413173652695164,0.1371976047904182,-0.03313373253493013
19:52:30.032,0.031,31,-0.04841317365269582,0.11219760479041962,-0.030133732534930013
19:52:30.032,0.031,32,-0.04141317365269437,0.09019760479041761,-0.0271337325349299
19:52:30.033,0.032,33,-0.006413173652694226,0.09319760479041772,-0.011133732534931662
19:52:30.033,0.032,34,0.019586826347305575,0.06119760479041769,-0.00313373253492899
19:52:30.034,0.033,35,0.011586826347306456,0.08419760479041738,-0.007133732534930326
19:52:30.035,0.034,36,0.009586826347304012,0.033197604790419,0.00686626746506902
19:52:30.035,0.034,37,0.03158682634730603,0.07619760479041826,0.0008662674650687929
19:52:30.036,0.035,38,0.030586826347304807,0.07719760479041948,-0.0001337325349288765
19:52:30.036,0.035,39,0.027586826347304694,0.029197604790417664,-0.009133732534929218
19:52:30.037,0.036,40,0.043586826347306484,0.04019760479042045,0.004866267465070129
19:52:30.037,0.036,41,-0.07741317365269573,0.13919760479042065,-0.056133732534929814
19:52:30.038,0.037,42,-0.20941317365269363,0.20419760479041837,-0.13013373253493143
19:52:30.038,0.037,43,-0.20241317365269573,0.1821976047904199,-0.1261337325349301
19:52:30.038,0.037,44,-0.2004131736526933,0.18019760479041746,-0.12013373253492987
19:52:30.039,0.038,45,-0.19941317365269562,0.1791976047904198,-0.11713373253492976
19:52:30.040,0.039,46,-0.20941317365269363,0.16919760479041823,-0.0981337325349314
19:52:30.040,0.039,47,-0.22341317365269298,0.19419760479042036,-0.10313373253493041
19:52:30.041,0.040,48,-0.24741317365269389,0.1841976047904188,-0.11413373253492964
19:52:30.041,0.040,49,-0.08741317365269374,0.07019760479041803,-0.06713373253492905
19:52:30.042,0.041,50,0.02358682634730691,0.04419760479041823,0.01386626746507047
19:52:30.042,0.041,51,0.01458682634730657,0.0591976047904188,0.03986626746507027
19:52:30.043,0.043,52,-0.020413173652693573,0.07719760479041948,0.016866267465070583
19:52:30.043,0.043,53,-0.03941317365269548,0.05319760479041857,0.020866267465068367
19:52:30.044,0.044,54,-0.03641317365269536,0.05119760479041968,0.026866267465068594
19:52:30.045,0.045,55,-0.06841317365269539,0.02619760479041755,0.034866267465071266
19:52:30.045,0.045,56,-0.0924131736526963,0.01819760479041843,0.025866267465070925
19:52:30.046,0.046,57,-0.0974131736526953,0.03919760479041923,0.026866267465068594
19:52:30.046,0.046,58,-0.08441317365269363,0.015197604790418318,0.026866267465068594
19:52:30.047,0.047,59,-0.062413173652695164,0.02619760479041755,0.002866267465071237
19:52:30.047,0.047,60,-0.062413173652695164,0.07019760479041803,0.05386626746506962
19:52:30.048,0.048,61,-0.08041317365269585,0.1561976047904201,0.07486626746507041
19:52:30.049,0.049,62,-0.08141317365269352,0.1371976047904182,0.0788662674650682
19:52:30.050,0.050,63,-0.05741317365269616,0.17619760479041968,0.09886626746507132
19:52:30.050,0.050,64,-0.06741317365269417,0.23219760479042062,0.07786626746507053
19:52:30.051,0.051,65,-0.03341317365269525,0.21919760479041894,0.06786626746506896
19:52:30.051,0.051,66,-0.012413173652694454,0.20919760479041738,0.07986626746506942
19:52:30.052,0.052,67,0.0005868263473036706,0.14719760479041977,0.07486626746507041
19:52:30.053,0.053,68,-0.00041317365269399886,0.1041976047904205,0.020866267465068367
19:52:30.053,0.053,69,-0.010413173652695562,0.07719760479041948,-0.028133732534931122
19:52:30.054,0.054,70,0.02258682634730569,0.10119760479042039,-0.03413373253493135
19:52:30.054,0.054,71,-0.01741317365269346,0.05719760479041991,-0.05013373253492959
19:52:30.055,0.055,72,-0.0024131736526928904,0.031197604790420108,-0.04413373253492936
19:52:30.055,0.055,73,-0.04141317365269437,0.015197604790418318,-0.01813373253492956
19:52:30.056,0.056,74,-0.06441317365269406,0.0641976047904178,-0.02913373253492879
19:52:30.056,0.056,75,-0.08941317365269619,0.11519760479041974,-0.04513373253493058
19:52:30.057,0.057,76,-0.06841317365269539,0.09019760479041761,-0.014133732534931776
19:52:30.057,0.057,77,-0.011413173652693231,0.08819760479041872,0.010866267465070356
19:52:30.058,0.058,78,0.021586826347304466,0.03519760479041789,0.028866267465071038
19:52:30.059,0.059,79,0.006586826347303898,0.06119760479041769,0.02186626746506959
19:52:30.059,0.059,80,0.0465868263473066,0.030197604790418886,0.029866267465068708
